197,4.31379,98.5688
198,4.33569,98.5545
199,4.35759,98.5401
200,4.37949,98.5256
201,4.40138,98.5111
202,4.42328,98.4965
203,4.44518,98.4818
204,4.46708,98.4671
205,4.48897,98.4523
206,4.51087,98.4374
207,4.53277,98.4224
208,4.55467,98.4074
209,4.57656,98.3923
210,4.59846,98.3771
211,4.62036,98.3619
212,4.64226,98.3466
213,4.66415,98.3312
214,4.68605,98.3157
215,4.70795,98.3002
216,4.72985,98.2846
217,4.75174,98.2689
218,4.77364,98.2532
219,4.79554,98.2374
220,4.81744,98.2215
221,4.83933,98.2056
222,4.86123,98.1895
223,4.88313,98.1734
224,4.90503,98.1573
225,4.92692,98.141
226,4.94882,98.1247
227,4.97072,98.1083
228,4.99262,98.0919
229,5.01451,98.0754
230,5.03641,98.0588
231,5.05831,98.0421
232,5.08021,98.0254
233,5.1021,98.0085
234,5.124,97.9917
235,5.1459,97.9747
236,5.16779,97.9577
237,5.18969,97.9406
238,5.21159,97.9234
239,5.23349,97.9062
240,5.25538,97.8889
241,5.27728,97.8715
242,5.29918,97.8541
243,5.32108,97.8365
244,5.34297,97.8189
245,5.36487,97.8013
246,5.38677,97.7835
247,5.40867,97.7657
248,5.43056,97.7479
249,5.45246,97.7299
250,5.47436,97.7119
251,5.49626,97.6938
252,5.51815,97.6756
253,5.54005,97.6574
254,5.56195,97.6391
255,5.58385,97.6207
256,5.60574,97.6023
257,5.62764,97.5838
258,5.64954,97.5652
259,5.67144,97.5465
260,5.69333,97.5278
261,5.71523,97.509
262,5.73713,97.4901
263,5.75903,97.4712
264,5.78092,97.4521
265,5.80282,97.433
266,5.82472,97.4139
267,5.84662,97.3947
268,5.86851,97.3754
269,5.89041,97.356
270,5.91231,97.3365
271,5.93421,97.317
272,5.9561,97.2974
273,5.978,97.2778
274,5.9999,97.258
275,6.02179,97.2382
276,6.04369,97.2184
277,6.06559,97.1984
278,6.08749,97.1784
279,6.10938,97.1583
280,6.13128,97.1382
281,6.15318,97.1179
282,6.17508,97.0976
283,6.19697,97.0773
284,6.21887,97.0568
285,6.24077,97.0363
286,6.26267,97.0157
287,6.28456,96.9951
288,6.30646,96.9744
289,6.32836,96.9536
290,6.35026,96.9327
291,6.37215,96.9118
292,6.39405,96.8907
293,6.41595,96.8697
294,6.43785,96.8485
295,6.45974,96.8273
296,6.48164,96.806
297,6.50354,96.7846
298,6.52544,96.7632
299,6.54733,96.7417
300,6.56923,96.7201
301,6.59113,96.6984
302,6.61303,96.6767
303,6.63492,96.6549
304,6.65682,96.633
305,6.67872,96.6111
306,6.70062,96.5891
307,6.72251,96.567
308,6.74441,96.5449
309,6.76631,96.5226
310,6.78821,96.5004
311,6.8101,96.478
312,6.832,96.4556
313,6.8539,96.433
314,6.87579,96.4105
315,6.89769,96.3878
316,6.91959,96.3651
317,6.94149,96.3423
318,6.96338,96.3194
319,6.98528,96.2965
320,7.00718,96.2735
321,7.02908,96.2504
322,7.05097,96.2273
323,7.07287,96.2041
324,7.09477,96.1808
325,7.11667,96.1574
326,7.13856,96.134
327,7.16046,96.1105
328,7.18236,96.0869
329,7.20426,96.0632
330,7.22615,96.0395
331,7.24805,96.0157
332,7.26995,95.9919
333,7.29185,95.9679
334,7.31374,95.9439
335,7.33564,95.9199
336,7.35754,95.8957
337,7.37944,95.8715
338,7.40133,95.8472
339,7.42323,95.8229
340,7.44513,95.7984
341,7.46703,95.7739
342,7.48892,95.7494
343,7.51082,95.7247
344,7.53272,95.7
345,7.55462,95.6752
346,7.57651,95.6504
347,7.59841,95.6254
348,7.62031,95.6004
349,7.64221,95.5754
350,7.6641,95.5502
351,7.686,95.525
352,7.7079,95.4997
353,7.72979,95.4744
354,7.75169,95.4489
355,7.77359,95.4234
356,7.79549,95.3979
357,7.81738,95.3722
358,7.83928,95.3465
359,7.86118,95.3207
360,7.88308,95.2949
361,7.90497,95.2689
362,7.92687,95.2429
363,7.94877,95.2169
364,7.97067,95.1907
365,7.99256,95.1645
366,8.01446,95.1382
367,8.03636,95.1119
368,8.05826,95.0855
369,8.08015,95.059
370,8.10205,95.0324
371,8.12395,95.0058
372,8.14585,94.9791
373,8.16774,94.9523
374,8.18964,94.9254
375,8.21154,94.8985
376,8.23344,94.8715
377,8.25533,94.8444
378,8.27723,94.8173
379,8.29913,94.7901
380,8.32103,94.7628
381,8.34292,94.7355
382,8.36482,94.708
383,8.38672,94.6806
384,8.40862,94.653
385,8.43051,94.6254
386,8.45241,94.5976
387,8.47431,94.5699
388,8.49621,94.542
389,8.5181,94.5141
390,8.54,94.4861
391,8.5619,94.4581
392,8.58341,94.4299
393,8.60498,94.4017
394,8.6266,94.3735
395,8.64827,94.3451
396,8.67,94.3167
397,8.69177,94.2882
398,8.71361,94.2597
399,8.73549,94.231
400,8.75743,94.2023
401,8.77943,94.1736
402,8.80148,94.1447
403,8.82358,94.1158
404,8.84574,94.0868
405,8.86795,94.0577
406,8.89021,94.0286
407,8.91254,93.9994
408,8.93491,93.9701
409,8.95734,93.9408
410,8.97983,93.9113
411,9.00237,93.8818
412,9.02497,93.8523
413,9.04762,93.8226
414,9.07032,93.7929
415,9.09309,93.7631
416,9.11591,93.7332
417,9.13878,93.7033
418,9.16171,93.6732
419,9.1847,93.6431
420,9.20774,93.613
421,9.23084,93.5827
422,9.254,93.5524
423,9.27722,93.522
424,9.30049,93.4915
425,9.32381,93.4609
426,9.3472,93.4303
427,9.37064,93.3996
428,9.39414,93.3688
429,9.4177,93.338
430,9.44132,93.307
431,9.46499,93.276
432,9.48872,93.2449
433,9.51251,93.2137
434,9.53636,93.1825
435,9.56026,93.1511
436,9.58423,93.1197
437,9.60825,93.0883
438,9.63233,93.0567
439,9.65647,93.025
440,9.68067,92.9933
441,9.70493,92.9615
442,9.72925,92.9296
443,9.75363,92.8977
444,9.77807,92.8656
445,9.80257,92.8335
446,9.82713,92.8013
447,9.85174,92.769
448,9.87642,92.7366
449,9.90116,92.7042
450,9.92596,92.6717
451,9.95082,92.6391
452,9.97574,92.6064
453,10.0007,92.5736
454,10.0258,92.5407
455,10.0509,92.5078
456,10.076,92.4748
457,10.1013,92.4417
458,10.1265,92.4085
459,10.1519,92.3752
460,10.1773,92.3419
461,10.2028,92.3084
462,10.2283,92.2749
463,10.2539,92.2413
464,10.2796,92.2076
465,10.3053,92.1739
466,10.3311,92.14
467,10.3569,92.1061
468,10.3828,92.072
469,10.4088,92.0379
470,10.4349,92.0037
471,10.461,91.9694
472,10.4871,91.9351
473,10.5134,91.9006
474,10.5397,91.8661
475,10.566,91.8315
476,10.5924,91.7967
477,10.6189,91.7619
478,10.6455,91.7271
479,10.6721,91.6921
480,10.6988,91.657
481,10.7255,91.6219
482,10.7523,91.5866
483,10.7792,91.5513
484,10.8061,91.5159
485,10.8331,91.4804
486,10.8602,91.4448
487,10.8874,91.4091
488,10.9146,91.3734
489,10.9418,91.3375
490,10.9692,91.3016
491,10.9966,91.2655
492,11.024,91.2294
493,11.0516,91.1932
494,11.0792,91.1569
495,11.1069,91.1205
496,11.1346,91.084
497,11.1624,91.0474
498,11.1903,91.0107
499,11.2182,90.974
500,11.2462,90.9371
501,11.2743,90.9002
502,11.3024,90.8631
503,11.3307,90.826
504,11.3589,90.7888
505,11.3873,90.7515
506,11.4157,90.7141
507,11.4442,90.6766
508,11.4728,90.639
509,11.5014,90.6013
510,11.5301,90.5635
511,11.5588,90.5256
512,11.5877,90.4876
513,11.6166,90.4496
514,11.6456,90.4114
515,11.6746,90.3732
516,11.7037,90.3348
517,11.7329,90.2963
518,11.7622,90.2578
519,11.7915,90.2192
520,11.8209,90.1804
521,11.8504,90.1416
522,11.8799,90.1027
523,11.9095,90.0636
524,11.9392,90.0245
525,11.969,89.9853
526,11.9988,89.946
527,12.0287,89.9066
528,12.0587,89.867
529,12.0887,89.8274
530,12.1188,89.7877
531,12.149,89.7479
532,12.1793,89.708
533,12.2096,89.668
534,12.24,89.6279
535,12.2705,89.5877
536,12.3011,89.5473
537,12.3317,89.5069
538,12.3624,89.4664
539,12.3932,89.4258
540,12.4241,89.3851
541,12.455,89.3443
542,12.486,89.3034
543,12.5171,89.2623
544,12.5482,89.2212
545,12.5795,89.18
546,12.6108,89.1387
547,12.6421,89.0973
548,12.6736,89.0557
549,12.7051,89.0141
550,12.7367,88.9723
551,12.7684,88.9305
552,12.8002,88.8886
553,12.832,88.8465
554,12.8639,88.8044
555,12.8959,88.7621
556,12.928,88.7197
557,12.9601,88.6773
558,12.9924,88.6347
559,13.0247,88.592
560,13.057,88.5492
561,13.0895,88.5063
562,13.122,88.4633
563,13.1546,88.4202
564,13.1873,88.377
565,13.2201,88.3337
566,13.2529,88.2903
567,13.2859,88.2467
568,13.3189,88.2031
569,13.352,88.1593
570,13.3851,88.1155
571,13.4184,88.0715
572,13.4517,88.0274
573,13.4851,87.9832
574,13.5186,87.9389
575,13.5522,87.8945
576,13.5858,87.85
577,13.6195,87.8054
578,13.6533,87.7606
579,13.6872,87.7158
580,13.7212,87.6708
581,13.7553,87.6257
582,13.7894,87.5806
583,13.8236,87.5353
584,13.8579,87.4898
585,13.8923,87.4443
586,13.9267,87.3987
587,13.9613,87.3529
588,13.9959,87.3071
589,14.0306,87.2611
590,14.0654,87.215
591,14.1003,87.1688
592,14.1353,87.1225
593,14.1703,87.076
594,14.2054,87.0295
595,14.2406,86.9828
596,14.2759,86.9361
597,14.3113,86.8892
598,14.3468,86.8421
599,14.3823,86.795
600,14.418,86.7478
601,14.4537,86.7004
602,14.4895,86.6529
603,14.5254,86.6053
604,14.5614,86.5576
605,14.5974,86.5098
606,14.6336,86.4618
607,14.6698,86.4138
608,14.7061,86.3656
609,14.7426,86.3173
610,14.779,86.2688
611,14.8156,86.2203
612,14.8523,86.1716
613,14.8891,86.1228
614,14.9259,86.0739
615,14.9628,86.0249
616,14.9999,85.9757
617,15.037,85.9265
618,15.0742,85.8771
619,15.1115,85.8276
620,15.1488,85.7779
621,15.1863,85.7281
622,15.2239,85.6783
623,15.2615,85.6283
624,15.2992,85.5781
625,15.3371,85.5279
626,15.375,85.4775
627,15.413,85.427
628,15.4511,85.3764
629,15.4892,85.3256
630,15.5275,85.2747
631,15.5659,85.2237
632,15.6043,85.1726
633,15.6429,85.1213
634,15.6815,85.0699
635,15.7203,85.0184
636,15.7591,84.9668
637,15.798,84.915
638,15.837,84.8631
639,15.8761,84.8111
640,15.9153,84.759
641,15.9546,84.7067
642,15.994,84.6543
643,16.0335,84.6017
644,16.073,84.5491
645,16.1127,84.4963
646,16.1524,84.4433
647,16.1923,84.3903
648,16.2322,84.3371
649,16.2723,84.2838
650,16.3124,84.2303
651,16.3526,84.1767
652,16.393,84.123
653,16.4334,84.0692
654,16.4739,84.0152
655,16.5145,83.9611
656,16.5552,83.9068
657,16.596,83.8524
658,16.6369,83.7979
659,16.6779,83.7433
660,16.719,83.6885
661,16.7602,83.6336
662,16.8015,83.5785
663,16.8429,83.5233
664,16.8844,83.468
665,16.9259,83.4126
666,16.9676,83.357
667,17.0094,83.3012
668,17.0513,83.2454
669,17.0932,83.1893
670,17.1353,83.1332
671,17.1775,83.0769
672,17.2198,83.0205
673,17.2621,82.9639
674,17.3046,82.9072
675,17.3472,82.8504
676,17.3899,82.7934
677,17.4326,82.7363
678,17.4755,82.679
679,17.5185,82.6216
680,17.5616,82.5641
681,17.6047,82.5064
682,17.648,82.4486
683,17.6914,82.3906
684,17.7349,82.3325
685,17.7785,82.2742
686,17.8222,82.2158
687,17.8659,82.1573
688,17.9098,82.0986
689,17.9538,82.0398
690,17.9979,81.9808
691,18.0421,81.9217
692,18.0864,81.8624
693,18.1309,81.803
694,18.1754,81.7435
695,18.22,81.6838
696,18.2647,81.6239
697,18.3095,81.5639
698,18.3545,81.5038
699,18.3995,81.4435
700,18.4447,81.3831
701,18.4899,81.3225
702,18.5353,81.2617
703,18.5807,81.2009
704,18.6263,81.1398
705,18.672,81.0787
706,18.7178,81.0173
707,18.7637,80.9558
708,18.8097,80.8942
709,18.8558,80.8324
710,18.902,80.7705
711,18.9483,80.7084
712,18.9947,80.6462
713,19.0413,80.5838
714,19.0879,80.5212
715,19.1347,80.4585
716,19.1815,80.3957
717,19.2285,80.3327
718,19.2756,80.2695
719,19.3228,80.2062
720,19.3701,80.1428
721,19.4175,80.0791
722,19.465,80.0154
723,19.5127,79.9514
724,19.5604,79.8873
725,19.6083,79.8231
726,19.6562,79.7587
727,19.7043,79.6941
728,19.7525,79.6294
729,19.8008,79.5645
730,19.8492,79.4995
731,19.8977,79.4343
732,19.9464,79.3689
733,19.9951,79.3034
734,20.044,79.2377
735,20.093,79.1719
736,20.1421,79.1059
737,20.1913,79.0398
738,20.2406,78.9734
739,20.2901,78.907
740,20.3396,78.8403
741,20.3893,78.7735
742,20.4391,78.7065
743,20.489,78.6394
744,20.539,78.5721
745,20.5891,78.5046
746,20.6394,78.437
747,20.6897,78.3692
748,20.7402,78.3013
749,20.7908,78.2332
750,20.8415,78.1649
751,20.8924,78.0964
752,20.9433,78.0278
753,20.9944,77.959
754,21.0456,77.8901
755,21.0969,77.8209
756,21.1483,77.7516
757,21.1998,77.6822
758,21.2515,77.6126
759,21.3033,77.5428
760,21.3552,77.4728
761,21.4072,77.4026
762,21.4593,77.3323
763,21.5116,77.2619
764,21.5639,77.1912
765,21.6164,77.1204
766,21.6691,77.0494
767,21.7218,76.9782
768,21.7747,76.9069
769,21.8277,76.8354
770,21.8808,76.7637
771,21.934,76.6918
772,21.9874,76.6198
773,22.0408,76.5475
774,22.0944,76.4752
775,22.1481,76.4026
776,22.202,76.3298
777,22.256,76.2569
778,22.31,76.1838
779,22.3643,76.1106
780,22.4186,76.0371
781,22.4731,75.9635
782,22.5277,75.8897
783,22.5824,75.8157
784,22.6372,75.7415
785,22.6922,75.6672
786,22.7473,75.5926
787,22.8025,75.5179
788,22.8578,75.443
789,22.9133,75.368
790,22.9689,75.2927
791,23.0246,75.2173
792,23.0805,75.1417
793,23.1365,75.0659
794,23.1926,74.9899
795,23.2488,74.9137
796,23.3052,74.8373
797,23.3617,74.7608
798,23.4183,74.6841
799,23.4751,74.6072
800,23.5319,74.5301
801,23.589,74.4528
802,23.6461,74.3753
803,23.7034,74.2976
804,23.7608,74.2198
805,23.8183,74.1418
806,23.876,74.0635
807,23.9338,73.9851
808,23.9917,73.9065
809,24.0498,73.8277
810,24.108,73.7487
811,24.1663,73.6696
812,24.2247,73.5902
813,24.2833,73.5106
814,24.3421,73.4309
815,24.4009,73.351
816,24.4599,73.2708
817,24.519,73.1905
818,24.5783,73.11
819,24.6377,73.0292
820,24.6972,72.9483
821,24.7569,72.8672
822,24.8167,72.7859
823,24.8766,72.7044
824,24.9367,72.6227
825,24.9969,72.5408
826,25.0572,72.4587
827,25.1177,72.3764
828,25.1783,72.2939
829,25.2391,72.2113
830,25.3,72.1284
831,25.361,72.0453
832,25.4222,71.962
833,25.4835,71.8785
834,25.5449,71.7948
835,25.6065,71.7109
836,25.6682,71.6268
837,25.7301,71.5425
838,25.7921,71.458
839,25.8542,71.3733
840,25.9165,71.2884
841,25.9789,71.2033
842,26.0415,71.118
843,26.1042,71.0325
844,26.167,70.9467
845,26.23,70.8608
846,26.2931,70.7747
847,26.3564,70.6883
848,26.4198,70.6018
849,26.4833,70.515
850,26.547,70.428
851,26.6109,70.3409
852,26.6749,70.2535
853,26.739,70.1659
854,26.8033,70.0781
855,26.8677,69.99
856,26.9322,69.9018
857,26.9969,69.8134
858,27.0618,69.7247
859,27.1268,69.6358
860,27.1919,69.5467
861,27.2572,69.4574
862,27.3226,69.3679
863,27.3882,69.2782
864,27.4539,69.1883
865,27.5198,69.0981
866,27.5858,69.0077
867,27.652,68.9171
868,27.7183,68.8263
869,27.7847,68.7353
870,27.8513,68.6441
871,27.9181,68.5526
872,27.985,68.4609
873,28.052,68.369
874,28.1192,68.2769
875,28.1866,68.1846
876,28.2541,68.092
877,28.3218,67.9992
878,28.3896,67.9062
879,28.4575,67.813
880,28.5256,67.7195
881,28.5939,67.6259
882,28.6623,67.532
883,28.7308,67.4379
884,28.7996,67.3435
885,28.8684,67.2489
886,28.9374,67.1541
887,29.0066,67.0591
888,29.0759,66.9639
889,29.1454,66.8684
890,29.215,66.7727
891,29.2848,66.6767
892,29.3548,66.5806
893,29.4249,66.4842
894,29.4951,66.3875
895,29.5655,66.2907
896,29.6361,66.1936
897,29.7068,66.0963
898,29.7777,65.9987
899,29.8487,65.901
900,29.9199,65.8029
901,29.9912,65.7047
902,30.0627,65.6062
903,30.1344,65.5075
904,30.2062,65.4085
905,30.2782,65.3093
906,30.3503,65.2099
907,30.4226,65.1103
908,30.495,65.0104
909,30.5676,64.9102
910,30.6404,64.8099
911,30.7133,64.7092
912,30.7864,64.6084
913,30.8597,64.5073
914,30.9331,64.406
915,31.0066,64.3044
916,31.0804,64.2026
917,31.1543,64.1005
918,31.2283,63.9982
919,31.3025,63.8957
920,31.3769,63.7929
921,31.4515,63.6899
922,31.5262,63.5866
923,31.601,63.4831
924,31.6761,63.3793
925,31.7513,63.2753
926,31.8266,63.171
927,31.9021,63.0665
928,31.9778,62.9618
929,32.0537,62.8568
930,32.1297,62.7515
931,32.2059,62.646
932,32.2822,62.5403
933,32.3588,62.4343
934,32.4354,62.328
935,32.5123,62.2215
936,32.5893,62.1148
937,32.6665,62.0077
938,32.7438,61.9005
939,32.8214,61.793
940,32.8991,61.6852
941,32.9769,61.5772
942,33.0549,61.4689
943,33.1331,61.3604
944,33.2115,61.2516
945,33.29,61.1425
946,33.3687,61.0332
947,33.4476,60.9236
948,33.5267,60.8138
949,33.6059,60.7037
950,33.6853,60.5934
951,33.7648,60.4828
952,33.8445,60.3719
953,33.9244,60.2608
954,34.0045,60.1494
955,34.0848,60.0378
956,34.1652,59.9258
957,34.2458,59.8137
958,34.3266,59.7012
959,34.4075,59.5885
960,34.4886,59.4755
961,34.5699,59.3623
962,34.6514,59.2488
963,34.733,59.135
964,34.8148,59.021
965,34.8968,58.9067
966,34.979,58.7921
967,35.0613,58.6772
968,35.1438,58.5621
969,35.2265,58.4467
970,35.3094,58.3311
971,35.3925,58.2152
972,35.4757,58.0989
973,35.5591,57.9825
974,35.6427,57.8657
975,35.7264,57.7487
976,35.8104,57.6314
977,35.8945,57.5138
978,35.9788,57.396
979,36.0633,57.2778
980,36.1479,57.1594
981,36.2328,57.0407
982,36.3178,56.9218
983,36.403,56.8025
984,36.4884,56.683
985,36.574,56.5632
986,36.6597,56.4431
987,36.7456,56.3228
988,36.8317,56.2021
989,36.918,56.0812
990,37.0045,55.96
991,37.0912,55.8385
992,37.178,55.7167
993,37.265,55.5947
994,37.3523,55.4723
995,37.4397,55.3497
996,37.5272,55.2268
997,37.615,55.1036
998,37.703,54.9801
999,37.7911,54.8563
1000,37.8794,54.7322
1001,37.9679,54.6079
1002,38.0566,54.4832
1003,38.1455,54.3583
1004,38.2346,54.233
1005,38.3238,54.1075
1006,38.4133,53.9817
1007,38.5029,53.8556
1008,38.5927,53.7292
1009,38.6828,53.6025
1010,38.773,53.4755
1011,38.8633,53.3482
1012,38.9539,53.2206
1013,39.0447,53.0927
1014,39.1357,52.9645
1015,39.2268,52.836
1016,39.3181,52.7072
1017,39.4097,52.5782
1018,39.5014,52.4488
1019,39.5933,52.3191
1020,39.6854,52.1891
1021,39.7777,52.0588
1022,39.8702,51.9282
1023,39.9629,51.7973
1024,40.0558,51.6661
1025,40.1489,51.5346
1026,40.2421,51.4028
1027,40.3356,51.2707
1028,40.4292,51.1383
1029,40.5231,51.0056
1030,40.6171,50.8725
1031,40.7114,50.7392
1032,40.8058,50.6055
1033,40.9004,50.4716
1034,40.9953,50.3373
1035,41.0903,50.2027
1036,41.1855,50.0678
1037,41.2809,49.9326
1038,41.3765,99.7971
1039,41.4724,99.6613
1040,41.5684,99.5251
1041,41.6646,99.3887
1042,41.761,99.2519
1043,41.8576,99.1148
1044,41.9544,98.9774
1045,42.0514,98.8397
1046,42.1486,98.7016
1047,42.246,98.5633
1048,42.3436,98.4246
1049,42.4414,98.2856
1050,42.5394,98.1462
1051,42.6376,98.0066
1052,42.7361,97.8666
1053,42.8347,97.7263
1054,42.9335,97.5857
1055,43.0325,97.4448
1056,43.1317,97.3035
1057,43.2311,97.1619
1058,43.3308,97.02
1059,43.4306,96.8778
1060,43.5306,96.7352
1061,43.6309,96.5923
1062,43.7313,96.4491
1063,43.832,96.3055
1064,43.9328,96.1616
1065,44.0339,96.0174
1066,44.1351,95.8729
1067,44.2366,95.728
1068,44.3383,95.5828
1069,44.4402,95.4372
1070,44.5423,95.2914
1071,44.6446,95.1452
1072,44.7471,94.9986
1073,44.8498,94.8517
1074,44.9527,94.7045
1075,45.0558,94.5569
1076,45.1592,94.409
1077,45.2627,94.2608
1078,45.3665,94.1122
1079,45.4704,93.9633
1080,45.5746,93.814
1081,45.679,93.6644
1082,45.7836,93.5145
1083,45.8884,93.3642
1084,45.9934,93.2136
1085,46.0986,93.0626
1086,46.2041,92.9113
1087,46.3097,92.7596
1088,46.4156,92.6076
1089,46.5217,92.4553
1090,46.628,92.3026
1091,46.7345,92.1495
1092,46.8412,91.9961
1093,46.9481,91.8424
1094,47.0553,91.6883
1095,47.1626,91.5338
1096,47.2702,91.379
1097,47.378,91.2238
1098,47.486,91.0683
1099,47.5942,90.9125
1100,47.7026,90.7562
1101,47.8113,90.5997
1102,47.9201,90.4427
1103,48.0292,90.2854
1104,48.1385,90.1278
1105,48.248,89.9698
1106,48.3578,89.8114
1107,48.4677,89.6527
1108,48.5779,89.4936
1109,48.6883,89.3342
1110,48.7989,89.1744
1111,48.9097,89.0142
1112,49.0208,88.8537
1113,49.132,88.6928
1114,49.2435,88.5315
1115,49.3552,88.3699
1116,49.4671,88.2079
1117,49.5793,88.0455
1118,49.6917,87.8828
1119,49.8042,87.7197
1120,49.917,87.5562
1121,50.0301,87.3924
1122,50.1433,87.2282
1123,50.2568,87.0636
1124,50.3705,86.8986
1125,50.4844,86.7333
1126,50.5986,86.5676
1127,50.7129,86.4016
1128,50.8275,86.2351
1129,50.9423,86.0683
1130,51.0574,85.9011
1131,51.1726,85.7335
1132,51.2881,85.5656
1133,51.4038,85.3972
1134,51.5198,85.2285
1135,51.6359,85.0594
1136,51.7523,84.89
1137,51.8689,84.7201
1138,51.9858,84.5499
1139,52.1028,84.3793
1140,52.2201,84.2083
1141,52.3377,84.0369
1142,52.4554,83.8651
1143,52.5734,83.6929
1144,52.6916,83.5204
1145,52.81,83.3475
1146,52.9287,83.1742
1147,53.0476,83.0004
1148,53.1667,82.8263
1149,53.2861,82.6519
1150,53.4056,82.477
1151,53.5255,82.3017
1152,53.6455,82.126
1153,53.7658,81.95
1154,53.8863,81.7735
1155,54.007,81.5967
1156,54.128,81.4194
1157,54.2492,81.2418
1158,54.3706,81.0638
1159,54.4923,80.8853
1160,54.6141,80.7065
1161,54.7363,80.5273
1162,54.8586,80.3476
1163,54.9812,80.1676
1164,55.104,79.9872
1165,55.2271,79.8063
1166,55.3504,79.6251
1167,55.4739,79.4434
1168,55.5977,79.2614
1169,55.7217,79.0789
